R,RDes,P,PDes,Y,YDes,FaultIn
3.37094,-8.262877,-5.302294,-1.51255,3.726899,-1.307966,0
-2.08965,-7.707588,-4.082652,-1.58615,3.712443,-0.9979154,0
-2.721054,-7.297042,2.202616,-2.244138,4.539194,-0.7511797,0
7.360003,-8.480545,-2.519591,-3.070078,4.089252,-0.567062,0
8.570271,-8.547875,-2.550553,-3.518406,3.716889,-0.4041317,0
1.030532,-8.957459,-4.792634,-3.051365,2.226523,-0.2699473,0
0.7923095,-8.668427,5.360141,-3.223089,3.305881,-0.04312291,0
0.0555679,-8.071712,1.339158,-3.403711,1.463738,0.02216529,0
10.42274,-7.39519,8.334786,-4.775829,2.424832,0.1788864,0
-4.386599,-8.070107,0.1808238,-4.176285,0.741083,0.1397666,0
-3.386313,-6.741206,3.395585,-3.892815,2.058833,0.3139092,0
-2.209332,-5.634735,5.890882,-4.006742,0.4228413,0.3192559,0
3.364918,-5.759614,3.369236,-4.977542,0.7551312,0.3724807,0
